COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
GASOLINA DE AVIAÇÃO (m3),2011,REGIÃO SUDESTE,RIO DE JANEIRO,"89,9784305548316","63,2117599301708","77,9853314563312","55,7928066797297","71,4963440252951","49,6273056392337","50,2761897979267","61,6545833882838","49,0422742346123","59,4018834518525","55,0984612565654","757,005125456415","73,4397550415816"
GASOLINA DE AVIAÇÃO (m3),2011,REGIÃO SUDESTE,SÃO PAULO,"1382,30465100032","1382,31092489924","1210,55866705205","1468,13929437546","1517,63061309259","1349,13160109254","1366,78933698126","1469,05015338351","1465,14325895339","1343,01478305596","1450,12714131515","1594,5838510413","16998,7842762428"
GASOLINA DE AVIAÇÃO (m3),2011,REGIÃO SUL,PARANÁ,"6495,3507506416","615,760152581978","606,362427150342","519,405055141721","637,192314010513","611,82720761465","527,19371078336","376,392864605083","476,677513988703","479,602906229223","430,924075671117","629,577899971205","584,434622893703"
GASOLINA DE AVIAÇÃO (m3),2011,REGIÃO SUL,SANTA CATARINA,"106,29808260947","1260,36009209515","120,52636114782","120,044518073444","126,632451732203","98,1204805383378","103,920162282639","97,3047344365328","76,4453888428503","82,015150418861","95,2873745983231","104,554533944661","129,210853470004"
GASOLINA DE AVIAÇÃO (m3),2011,REGIÃO SUL,RIO GRANDE DO SUL,"761,05664699368","922,568018670204","6442,16908289565","1333,64937830181","745,478675761024","384,935243157563","267,221292662304","224,833716533485","204,1293191307","183,205353900603","314,704111677127","482,596965190294","617,790360916856"
GASOLINA DE AVIAÇÃO (m3),2011,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"259,010162479391","264,826908015347","299,282850591416","3018,10542540535","375,052296025386","326,457803358509","209,336886082573","326,432345340831","220,785442199328","202,426543798954","189,431810890944","194,350397359105","150,711979263567"
GASOLINA DE AVIAÇÃO (m3),2011,REGIÃO CENTRO-OESTE,MATO GROSSO,"456,524737164696","573,559524946855","638,604749078615","704,357269549403","6677,2572121404","521,811128537322","612,124653345299","599,396408999136","557,052776543923","555,243163440483","459,555445814506","520,34465299544","478,682701724728"
GASOLINA DE AVIAÇÃO (m3),2011,REGIÃO CENTRO-OESTE,GOIÁS,"459,766741466341","396,253752139451","302,098341988865","446,873922311874","595,078257724663","5169,36516738922","493,065999573239","430,427907044416","297,681404702716","466,893311791658","495,376552649369","376,435830413943","409,413145582691"
GASOLINA DE AVIAÇÃO (m3),2011,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"73,603848493198","84,2515309081074","74,3680218913982","45,8868567881665","64,5212917633364","57,2428803743424","790,628946307913","58,041108303014","51,1713519913176","56,1699329205318","70,9154795882712","73,6442978227266","80,812345463503"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORTE,RONDÔNIA,"36,2280710861928","95,2043275944541","76,713213641277","57,9631483481778","75,7695549171917","80,6131703915942","78,6687468068605","825,382543708906","55,9915982577647","51,3413483079942","87,6713499296787","72,3321562365448","56,8858581911755"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORTE,ACRE,"125,080635922919","30,0222860345168","127,89968138563","88,9146734506842","99,1997049108023","129,53867055723","93,5911362031212","47,0924260647414","1012,25211613718","120,094509802781","30,2400626405708","75,0286260270948","45,5497031370833"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORTE,AMAZONAS,"140,876120712219","167,07691125484","203,589708624551","170,373649725015","223,076221528134","156,308995545712","166,785479061784","126,866406301322","202,056803362804","2054,15935580529","136,571876414582","146,776609265209","213,800574009121"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORTE,RORAIMA,"119,78910422564","72,8706695399539","34,4491660737582","76,569879799827","77,1490127493458","90,4728044486447","76,2496530531234","80,2145620891266","34,4423108986068","71,2651423230986","899,167804869274","74,2917870575175","91,4037126106319"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORTE,PARÁ,"373,303135025845","390,329987338135","346,402520460773","419,676524256414","373,198641149152","450,681002950544","498,955148615858","411,748999404054","460,474164560469","422,826710261922","364,194875848182","4889,14526442443","377,353554553084"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORTE,AMAPÁ,"36,3743698675693","37,3274723646394","31,8302565041019","26,0822204577895","42,0729756558497","34,0968775468176","29,2505496814306","54,2794080034755","33,4057543622955","38,5816476860377","30,8183685093151","39,8525342181451","433,972434857467"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORTE,TOCANTINS,"1660,24946718336","176,386879002514","142,824885432927","110,511790997422","89,8247231070694","88,1741706140223","128,92787084363","127,936395175507","103,908594403185","119,480290577257","158,963989126207","179,570682602199","233,739195301423"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORDESTE,MARANHÃO,"52,8409845236383","951,629638068277","78,3729431828326","102,153753210069","92,6536659618686","79,3167630654079","82,8395652885617","82,3960956481661","81,0690139578498","76,0744053458923","48,5078012318588","92,1368726714239","83,2677739807071"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORDESTE,PIAUÍ,"68,1414910126738","65,7813897323615","760,210045473084","93,8433055508133","106,697094969906","66,0102948132709","42,3451812887993","99,3969848143719","51,9925785123451","40,6022871696419","46,6884641329353","27,1589265051793","51,5520469707863"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORDESTE,CEARÁ,"63,7356315890277","69,9045652752562","70,4788377405256","779,323001716864","60,6637462040139","46,476598847548","58,1266062990523","55,954644883837","62,9773972259018","82,6700491992622","85,2629375059285","53,870305984136","69,2016809623753"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"21,0763875523518","18,1858446322885","30,2177022519646","14,8507797666277","244,481358536302","35,3982019198684","16,3927494934703","17,2886333969574","15,4781204200517","14,7955023204802","13,6469427788393","20,6827814333975","26,4677125700048"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORDESTE,PARAÍBA,"18,5522841356246","18,6342377059014","34,5935261885951","23,610500960752","19,0917150788789","268,388896939365","14,8014052510208","18,85542328151","35,8445747573151","6,24104261611995","34,1967033911716","9,36734007952053","34,6001434929547"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORDESTE,PERNAMBUCO,"39,9536571536053","37,9930426306116","94,8375205128733","6,15428737289151","47,2026102693071","51,1455396604199","531,966790150417","46,2392943572314","34,5439755548102","41,5850463233897","43,935574021211","52,9471860959913","35,4290561980752"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORDESTE,ALAGOAS,"15,813692141064","22,3307229637094","21,2630372524978","11,6151492938265","22,891353483392","18,4530828530444","28,9868276280422","261,612299738026","33,4768982607807","16,0205932791395","12,1340269742978","26,4059383786186","32,2209772296134"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORDESTE,SERGIPE,"4,94927648453291","5,41973468530998","2,78485518093201","5,04771077387123","4,38849159589192","5,47700348674744","5,36979433417915","8,2904817764845","67,3501113398736","3,27535639022774","7,12076483781895","7,7102281733723","7,51641362050545"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO NORDESTE,BAHIA,"268,096919051206","214,177546066042","190,481285706476","276,761977643726","250,27763087703","238,216168347125","240,522182401408","328,249796059209","308,644429954208","3437,44855778258","428,961546588978","386,885225343504","306,173849743663"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO SUDESTE,MINAS GERAIS,"338,263414817116","376,18750144982","408,221010290209","395,585524287151","439,346580923371","499,884202816233","445,960750386373","446,028606660342","367,576719041466","421,111706060135","4888,53800216532","383,036855151237","367,335130281868"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO SUDESTE,ESPÍRITO SANTO,"20,0125839752303","15,1598638451604","15,1866344238747","10,4107008409215","15,2827866177087","15,0732325302558","20,9301001908375","30,2818046351387","40,8306535718392","41,0170141314166","42,6259660850254","277,290398997754","10,4790581503448"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO SUDESTE,RIO DE JANEIRO,"50,4070772579262","64,8680506695263","103,43843722376","116,022444203536","106,243202841233","65,7604679057459","97,3727510542234","144,117366690001","131,702229398806","147,146663163505","126,991487258761","94,114200303133","1248,18437797016"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO SUDESTE,SÃO PAULO,"17654,5805026908","1614,14042774298","1653,69154574254","1748,70183480062","1470,12100833948","1568,76923935208","1322,36024722733","1463,7166138169","1498,94608058358","1189,78464014219","1381,36786938371","1316,94445567599","1426,0365398834"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO SUL,PARANÁ,"647,120636595491","6968,23914358949","604,812607021268","610,226093668329","669,108518694114","682,284345754593","628,37530098112","410,513880325619","503,210693417722","534,879618381282","568,025082985978","514,562919497934","595,119446266036"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO SUL,SANTA CATARINA,"157,671675744924","130,006904607777","1513,80556087688","121,727333404864","130,111650266597","119,097356393574","132,019996461289","127,462228268764","99,1770828298968","123,436868475563","117,3622129009","120,819303755983","134,912947766749"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO SUL,RIO GRANDE DO SUL,"627,439550164258","879,009932322765","1459,38675862415","7463,20291161437","1117,66040289254","830,151015451003","503,593942418157","377,981223428487","265,707860809726","202,881653157759","211,493673578012","396,369993269739","591,52690549777"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"186,450325191118","295,405465169069","290,446921027251","354,133078211847","3236,55745180363","306,047338785073","318,834442343987","296,01945501752","359,22819469434","220,470983548873","115,451642832432","307,610627642297","186,45897733982"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO CENTRO-OESTE,MATO GROSSO,"528,855597504576","476,133951498774","651,814705632145","715,884306560417","763,514901091964","7371,09401739545","635,274407603343","604,045043100805","738,811910303554","631,530025586905","564,621488467728","515,193077820216","545,414602225024"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO CENTRO-OESTE,GOIÁS,"488,464332486043","467,834166126642","268,661858250584","461,055112055689","500,815966386329","549,663946621165","5861,40623501365","583,331851788769","537,484410934222","499,590217196366","580,416496383214","470,0705935982","454,017283186432"
GASOLINA DE AVIAÇÃO (m3),2012,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"72,8392437759662","73,4580280869197","66,7930264025287","60,1902383484839","61,2286901401595","34,6489734194737","53,1866521294695","700,784711151834","47,1963675400734","34,7926291003015","86,6404338156807","50,1584182772736","59,6520101155033"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORTE,RONDÔNIA,"84,4092321639306","70,0375099483529","102,57569426576","68,0838986153682","94,1678589415575","49,9881252570828","71,6195348909563","89,6953994224773","897,265809839618","69,7924249768942","50,6303771303707","69,8394673012017","76,426286925666"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORTE,ACRE,"70,7031248734361","87,9337936775301","84,308624792852","91,8039828583407","85,9067054015999","165,700166305987","57,6197193198958","103,427032925083","91,9670364363378","1137,93094885186","63,9741806733426","167,277745061301","67,3088365261497"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORTE,AMAZONAS,"121,442953365436","126,649128360918","181,92610471213","130,354172141664","124,918074539693","149,576808389389","171,294333554337","149,149485079534","128,534414439177","181,256919599669","1747,17255001449","128,17217907332","153,897976759219"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORTE,RORAIMA,"58,5830760483982","60,2011409750999","103,695961127338","57,4760075178786","56,3152934824171","107,632941253064","143,97937596598","104,324349398006","104,058728916097","106,247890331113","56,8589942855985","1109,83419509662","150,46043579563"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORTE,PARÁ,"406,592549568339","279,566097019012","445,855947925578","398,106721082618","287,268161801775","381,874965645303","395,993674897751","424,537415560117","348,398022162421","358,945523169804","450,066337552167","442,746463966332","4619,95188035122"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORTE,AMAPÁ,"374,323225468155","15,1872345504952","18,8227554080242","29,1443700530091","34,7514915972181","9,48020497047091","31,3481346422368","25,2718604702367","50,020452245995","50,0146477688345","25,2353135765088","75,0197352223457","10,0270249627797"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORTE,TOCANTINS,"233,397389470049","2179,9252247557","278,152751126547","159,754229720782","141,676663898161","148,551174674627","134,490949612998","166,54763477362","136,052062980854","196,653244210435","148,949038007139","184,856585189282","250,843501091204"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORDESTE,MARANHÃO,"69,4622760723714","60,5662612651937","806,221730371272","62,2544205364484","46,8837060048085","89,836174996651","86,5802845171933","64,3636918207593","51,9686946083634","91,6366718974827","60,0308483864195","50,1801201298397","72,4585801357415"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORDESTE,PIAUÍ,"30,8168255164591","97,0675711226608","26,7643409058582","607,517422650921","62,6122325129182","74,0871099774892","17,7634559006007","43,6951583314806","58,841897497296","62,4762847838625","41,2790597457295","41,4788271669098","50,6346591896566"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORDESTE,CEARÁ,"80,552304304743","92,9224999549585","59,649440298698","111,359531135674","816,876733224784","48,1300485595056","54,8750681262752","47,717925580036","100,321369112748","41,8668754456515","43,8035238860331","82,2854188984542","53,3927279220071"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"18,3475219135695","18,5472519214045","28,4256270087411","18,4541179733609","23,1962246988151","258,206260797931","15,7462297678699","30,6662560588693","17,7087992490739","30,9474875805382","16,2855093229683","26,1248498443761","13,7563854583437"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORDESTE,PARAÍBA,"23,5500855614334","20,4296486276584","19,2450588668872","31,8634706335639","26,972205186622","20,5017135038258","296,701910396859","35,6025013789685","30,4574545641453","11,3516376050609","22,6640020924368","37,9667325946364","16,0973997816203"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORDESTE,PERNAMBUCO,"51,9984876635487","45,010829004738","46,5250705224098","45,2869553491048","48,8897715013369","57,6281915892368","63,5391274098286","601,074470332404","39,3975456331055","42,7196679485733","54,7609052708433","50,1046994139571","55,2132190257215"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORDESTE,ALAGOAS,"20,5553858580037","23,0599604515556","22,0606036668257","17,7413292602935","36,9938301380065","26,8482315079159","4,47989701577569","42,4042915017067","246,447191064253","4,47185749028565","21,547114847552","12,622116522638","13,6625728036944"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORDESTE,SERGIPE,"6,980266543183","5,07144608807701","3,99136634019804","4,3057893735627","5,17717407497406","5,67627325236039","4,58637658201313","8,56506279688649","5,90819412411013","65,2029037139113","2,13539937319478","5,81737631848242","6,9881788468692"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO NORDESTE,BAHIA,"169,428320568256","223,577757957921","189,95688316121","228,752851447725","165,05244243548","206,811000020858","177,264023387226","223,505297177554","296,325320554351","300,883061797178","2949,10789513294","414,940614399316","352,61032222586"
GASOLINA DE AVIAÇÃO (m3),2013,REGIÃO SUDESTE,MINAS GERAIS,"465,687066576437","366,314901230507","423,521682613332","527,087130730123","474,631926276198","426,256631714366","470,774386941072","370,461001665642","398,255501741353","414,49830993646","351,795426150013","5048,7964574439","359,512491868393"
